commune,latitude,longitude,date_incident,type_incident,gravite,source
Kimbanseke,-4.437945329475938,15.401672193769047,2023-03-04 17:00:00,vol,Faible,réseaux sociaux
Matete,-4.400096503757224,15.340150359694645,2023-03-23 20:00:00,agression,Faible,réseaux sociaux
Ngaba,-4.397207593693486,15.321602610853661,2023-05-19 18:00:00,enlèvement,Moyenne,application Kimia-kin
Kimbanseke,-4.435733086051377,15.385589987631187,2023-12-28 17:00:00,accident,Élevée,réseaux sociaux
Ngaba,-4.387465604488673,15.325937126621675,2023-01-08 18:00:00,vol,Faible,application Kimia-kin
Ngaba,-4.3777305009997285,15.332655393944192,2023-10-06 18:00:00,agression,Faible,réseaux sociaux
Selembao,-4.3745396708397815,15.284195126235259,2023-10-24 12:00:00,accident,Moyenne,réseaux sociaux
Bumbu,-4.358381413250726,15.294069817274917,2023-08-31 10:00:00,agression,Élevée,ONG
Kimbanseke,-4.471398355901489,15.398603254705185,2023-03-26 21:00:00,insécurité routière,Faible,application Kimia-kin
Kimbanseke,-4.439316816857442,15.397542988585384,2023-10-18 00:00:00,agression,Élevée,réseaux sociaux
Selembao,-4.358224360627404,15.27375978015636,2023-04-01 19:00:00,vol,Moyenne,réseaux sociaux
Selembao,-4.381022821704903,15.278972864201041,2023-01-03 01:00:00,violence sexuelle,Moyenne,réseaux sociaux
Ngaba,-4.366954484715936,15.327629507121593,2023-10-20 00:00:00,vol,Faible,réseaux sociaux
Ngaba,-4.38606429246307,15.32352549585195,2023-07-19 04:00:00,insécurité routière,Moyenne,réseaux sociaux
Makala,-4.384434295298118,15.325015807480444,2023-12-08 18:00:00,vol,Faible,application Kimia-kin
Kimbanseke,-4.446776299717269,15.406713072040185,2023-10-07 13:00:00,agression,Faible,application Kimia-kin
Kimbanseke,-4.433750177809873,15.396649008694405,2023-04-27 17:00:00,vol,Élevée,application Kimia-kin
Ngaba,-4.376302414062711,15.328713321482468,2023-03-17 18:00:00,vol,Moyenne,application Kimia-kin
Kimbanseke,-4.4454479795155155,15.393013732386393,2023-09-22 05:00:00,insécurité routière,Moyenne,réseaux sociaux
Maluku,-4.073128149605126,15.543454691085836,2023-08-11 20:00:00,vol,Moyenne,ONG
Kintambo,-4.32915921698071,15.276027199283956,2023-08-31 00:00:00,violence sexuelle,Faible,application Kimia-kin
MontNgafula,-4.4463826721946695,15.224247712258599,2023-04-22 18:00:00,agression,Élevée,application Kimia-kin
Ngaba,-4.384667967513369,15.32017274673277,2023-10-20 16:00:00,vol,Moyenne,réseaux sociaux
Bumbu,-4.372288372573338,15.286608075020476,2023-02-21 09:00:00,violence sexuelle,Moyenne,réseaux sociaux
Bumbu,-4.356115417455402,15.291074325275417,2023-04-22 21:00:00,vol,Moyenne,réseaux sociaux
Matete,-4.383196098146562,15.355577998648197,2023-10-22 18:00:00,vol,Moyenne,réseaux sociaux
Ngaba,-4.385573803289867,15.32140830711898,2023-10-31 19:00:00,insécurité routière,Moyenne,réseaux sociaux
Ngaba,-4.371757433092859,15.322570653583728,2023-03-18 19:00:00,agression,Faible,ONG
Kimbanseke,-4.452506268828251,15.407462118409493,2023-05-15 21:00:00,agression,Faible,réseaux sociaux
Bumbu,-4.369605608473326,15.28397333288762,2023-05-31 13:00:00,violence sexuelle,Moyenne,réseaux sociaux
Matete,-4.386086543993396,15.3464865472727,2023-03-17 19:00:00,agression,Faible,réseaux sociaux
Kimbanseke,-4.431648653238803,15.39420327825706,2023-02-08 07:00:00,vol,Moyenne,ONG
Kimbanseke,-4.430803571759578,15.3953072132116,2023-04-27 18:00:00,insécurité routière,Élevée,application Kimia-kin
Bumbu,-4.3664537653187345,15.307601959866092,2023-01-11 17:00:00,vol,Faible,réseaux sociaux
Ngaba,-4.373096280447206,15.330307026338861,2023-06-27 23:00:00,agression,Moyenne,réseaux sociaux
Ngaba,-4.366539635483197,15.321875096297733,2023-05-01 21:00:00,agression,Moyenne,ONG
Ngaba,-4.375771191717317,15.328231416312567,2023-12-05 20:00:00,vol,Faible,réseaux sociaux
Ngaba,-4.373913405907879,15.315301188894649,2023-03-18 11:00:00,agression,Moyenne,réseaux sociaux
Kimbanseke,-4.452497862573597,15.405957260557024,2023-03-28 00:00:00,vol,Faible,ONG
Selembao,-4.366247875785958,15.284821748458603,2023-01-23 17:00:00,vol,Moyenne,application Kimia-kin
Kimbanseke,-4.444525894752814,15.395672076261134,2023-04-04 12:00:00,agression,Faible,réseaux sociaux
Matete,-4.394714464089447,15.354995548768363,2023-10-28 20:00:00,accident,Moyenne,réseaux sociaux
Kimbanseke,-4.447933087106936,15.393431139482963,2023-07-28 19:00:00,vandalisme,Faible,réseaux sociaux
Bumbu,-4.37337332359888,15.28865807962799,2023-02-22 08:00:00,agression,Moyenne,réseaux sociaux
Limete,-4.36580616811876,15.338510598378013,2023-08-01 19:00:00,agression,Moyenne,réseaux sociaux
Kimbanseke,-4.453579118019312,15.38721228055632,2023-09-28 11:00:00,violence sexuelle,Faible,réseaux sociaux
Matete,-4.378693611378514,15.352991117925805,2023-11-18 22:00:00,insécurité routière,Faible,ONG
Selembao,-4.370685957592089,15.272242413147165,2023-01-10 17:00:00,agression,Moyenne,réseaux sociaux
Matete,-4.378339408526582,15.356089778648787,2023-07-30 11:00:00,agression,Élevée,réseaux sociaux
Selembao,-4.3754548554897905,15.267837036832095,2023-10-17 18:00:00,insécurité routière,Moyenne,réseaux sociaux
Kimbanseke,-4.435531912693126,15.393349956870608,2023-04-28 19:00:00,vol,Moyenne,réseaux sociaux
Kimbanseke,-4.440511828700598,15.379567848995618,2023-11-27 11:00:00,vol,Moyenne,réseaux sociaux
Kiseno,-4.409117511685086,15.341859164608932,2023-02-20 16:00:00,vandalisme,Faible,ONG
MontNgafula,-4.454151824250125,15.223016016736695,2023-01-12 11:00:00,insécurité routière,Faible,réseaux sociaux
Matete,-4.3866448541919185,15.359806992259001,2023-05-31 02:00:00,agression,Moyenne,réseaux sociaux
Selembao,-4.3661064677996615,15.288777401203376,2023-09-09 16:00:00,vol,Moyenne,ONG
Matete,-4.373241100638553,15.360968913209069,2023-07-23 21:00:00,agression,Moyenne,application Kimia-kin
Makala,-4.384916328335051,15.325061104181213,2023-04-03 10:00:00,vol,Faible,application Kimia-kin
Ngaba,-4.373245333692844,15.318614227474777,2023-09-03 21:00:00,accident,Faible,réseaux sociaux
Selembao,-4.374003815769424,15.28894331751814,2023-04-17 19:00:00,agression,Élevée,réseaux sociaux
Kimbanseke,-4.443218867485254,15.387574754899623,2023-10-01 16:00:00,vol,Faible,ONG
Selembao,-4.387318640225592,15.284796512731559,2023-09-25 20:00:00,agression,Moyenne,ONG
Kalamu,-4.351702215274717,15.325259153091434,2023-04-25 17:00:00,insécurité routière,Élevée,réseaux sociaux
Ngaba,-4.3655705352115035,15.305635988077785,2023-09-04 18:00:00,vol,Faible,réseaux sociaux
Matete,-4.38873195382678,15.343025017140816,2023-04-09 09:00:00,vol,Faible,ONG
Maluku,-4.072464850352508,15.53280673785013,2023-04-13 21:00:00,agression,Moyenne,ONG
Ndjili,-4.382661416866573,15.441428910181335,2023-09-30 20:00:00,vol,Moyenne,réseaux sociaux
Matete,-4.396583567444313,15.370839044473254,2023-01-07 19:00:00,accident,Moyenne,réseaux sociaux
Bandalungwa,-4.338745121326624,15.260651248206464,2023-04-13 02:00:00,vol,Moyenne,réseaux sociaux
Ngaba,-4.364422069429987,15.338761017259172,2023-06-25 16:00:00,vol,Élevée,application Kimia-kin
Matete,-4.385081145063087,15.350812170867048,2023-12-09 16:00:00,vol,Moyenne,réseaux sociaux
NgiriNgiri,-4.350563230510344,15.306949654872398,2023-03-25 23:00:00,agression,Faible,application Kimia-kin
Matete,-4.381011354673964,15.362710468310684,2023-01-19 22:00:00,incendie,Moyenne,réseaux sociaux
Matete,-4.382058100138292,15.354096573321007,2023-02-01 15:00:00,agression,Élevée,ONG
Makala,-4.379562063938138,15.312243283387339,2023-04-30 21:00:00,insécurité routière,Élevée,application Kimia-kin
NSele,-4.411770819609539,15.503793223109339,2023-10-30 17:00:00,agression,Faible,application Kimia-kin
Ngaliema,-4.3620239642788965,15.255541761979599,2023-02-03 18:00:00,insécurité routière,Moyenne,réseaux sociaux
NSele,-4.421653903620101,15.504806745575365,2023-01-05 01:00:00,enlèvement,Faible,application Kimia-kin
Bumbu,-4.371067741478139,15.290392920685646,2023-04-23 18:00:00,agression,Moyenne,réseaux sociaux
Ngaba,-4.377639996019297,15.312409848356353,2023-02-24 15:00:00,agression,Moyenne,réseaux sociaux
Kalamu,-4.349783394330038,15.31823797265577,2023-01-01 16:00:00,agression,Faible,application Kimia-kin
Kimbanseke,-4.438367079052819,15.396097675125509,2023-11-24 18:00:00,agression,Moyenne,ONG
Bumbu,-4.374549656420234,15.284566463002502,2023-02-03 18:00:00,agression,Faible,application Kimia-kin
Ngaba,-4.380150320325382,15.31765280331456,2023-12-12 22:00:00,accident,Élevée,application Kimia-kin
Selembao,-4.383794927787417,15.290129566672714,2023-10-24 21:00:00,insécurité routière,Moyenne,réseaux sociaux
Kimbanseke,-4.447808971174284,15.393866676523235,2023-09-25 13:00:00,violence sexuelle,Élevée,ONG
Ngaba,-4.372359282462999,15.321300318937602,2023-06-08 21:00:00,vol,Élevée,application Kimia-kin
Lingwala,-4.3235902470686165,15.300397520404395,2023-10-29 18:00:00,enlèvement,Élevée,ONG
Bumbu,-4.366834881865021,15.290211496095193,2023-06-05 18:00:00,vol,Faible,réseaux sociaux
Bumbu,-4.375591599126589,15.29423642203619,2023-03-03 19:00:00,vol,Élevée,application Kimia-kin
Matete,-4.396961567902589,15.352080708653054,2023-11-28 21:00:00,agression,Moyenne,réseaux sociaux
Matete,-4.390161664112912,15.357826320529322,2023-10-19 03:00:00,agression,Moyenne,réseaux sociaux
Ngaba,-4.36238907930221,15.320949570955536,2023-01-17 08:00:00,agression,Faible,réseaux sociaux
Bumbu,-4.371447544074716,15.29474964695292,2023-08-27 20:00:00,agression,Moyenne,réseaux sociaux
Kimbanseke,-4.439072192301607,15.399577346105975,2023-08-10 16:00:00,insécurité routière,Moyenne,réseaux sociaux
Ngaba,-4.385925276474376,15.318225766059998,2023-04-05 12:00:00,vol,Moyenne,application Kimia-kin
Ngaba,-4.383529091902342,15.3153099450348,2023-10-19 17:00:00,agression,Moyenne,ONG
Selembao,-4.38331916818398,15.290309056325638,2023-07-12 21:00:00,violence sexuelle,Élevée,réseaux sociaux
Kasa-Vubu,-4.337021444053015,15.311306366906612,2023-04-26 18:00:00,vol,Moyenne,application Kimia-kin
Ngaba,-4.382600317887024,15.324088121324825,2023-11-21 03:00:00,vol,Moyenne,ONG
Bumbu,-4.393792306331201,15.291339199681005,2023-07-16 21:00:00,insécurité routière,Moyenne,réseaux sociaux
Matete,-4.403568384627093,15.339491714381865,2023-10-07 21:00:00,vol,Élevée,application Kimia-kin
Ngaba,-4.375463576037077,15.32446256285456,2023-04-10 08:00:00,accident,Élevée,application Kimia-kin
Selembao,-4.378522481934403,15.2787067407291,2023-04-12 18:00:00,vol,Moyenne,réseaux sociaux
NSele,-4.412751506350123,15.498498351327727,2023-11-08 06:00:00,vol,Moyenne,application Kimia-kin
Selembao,-4.378655394335066,15.294006409342398,2023-10-31 00:00:00,accident,Faible,application Kimia-kin
Ngaba,-4.353280245387636,15.32144512370074,2023-10-15 20:00:00,incendie,Moyenne,réseaux sociaux
Selembao,-4.364513928258897,15.28813930251249,2023-09-21 17:00:00,violence sexuelle,Faible,application Kimia-kin
Matete,-4.387316792017069,15.3491016890372,2023-10-09 11:00:00,vol,Faible,ONG
Ngaba,-4.369372863778219,15.317426038313766,2023-05-28 17:00:00,insécurité routière,Élevée,ONG
Matete,-4.390178028046638,15.358286113997226,2023-02-01 19:00:00,vol,Élevée,application Kimia-kin
Bumbu,-4.368118430502744,15.293429662790386,2023-09-23 19:00:00,vol,Moyenne,réseaux sociaux
Selembao,-4.373436287086681,15.285528079839974,2023-06-02 07:00:00,vol,Moyenne,réseaux sociaux
Bumbu,-4.367217185294794,15.2879117763162,2023-06-11 19:00:00,violence sexuelle,Moyenne,réseaux sociaux
Kimbanseke,-4.453357744292362,15.390293053629916,2023-11-21 17:00:00,vol,Faible,application Kimia-kin
Ngaba,-4.369503664119639,15.316653473050103,2023-11-13 20:00:00,vol,Moyenne,ONG
Matete,-4.385045451238919,15.356576380047978,2023-09-26 12:00:00,vol,Faible,ONG
Kimbanseke,-4.4395327426120765,15.382551309747969,2023-11-19 23:00:00,violence sexuelle,Moyenne,ONG
Ngaba,-4.372157680497383,15.327939278274615,2023-02-17 17:00:00,vandalisme,Faible,application Kimia-kin
Selembao,-4.376690460978396,15.284080738614895,2023-09-30 02:00:00,agression,Élevée,réseaux sociaux
MontNgafula,-4.454156055332742,15.237366991357431,2023-11-30 00:00:00,vol,Faible,application Kimia-kin
Ngaba,-4.36381589626636,15.326096828390089,2023-10-31 04:00:00,accident,Faible,ONG
Matete,-4.373376235038494,15.352959635139202,2023-07-18 11:00:00,agression,Faible,réseaux sociaux
Matete,-4.387093007569954,15.346749995214996,2023-03-02 19:00:00,violence sexuelle,Élevée,réseaux sociaux
Selembao,-4.372859222396478,15.278121281239631,2023-04-02 18:00:00,insécurité routière,Moyenne,application Kimia-kin
Bumbu,-4.37571229429494,15.286681554242122,2023-03-28 18:00:00,accident,Élevée,réseaux sociaux
Kintambo,-4.313755234588447,15.271647286500443,2023-10-05 18:00:00,agression,Élevée,réseaux sociaux
Matete,-4.404142202201133,15.356630150371503,2023-10-30 03:00:00,vol,Moyenne,ONG
Ngaba,-4.373192103789697,15.31843571218353,2023-01-07 08:00:00,vol,Faible,réseaux sociaux
Ngaba,-4.388166072234378,15.324652862401898,2023-07-07 21:00:00,vol,Faible,réseaux sociaux
Selembao,-4.376813107189401,15.281011996484654,2023-11-20 11:00:00,accident,Moyenne,réseaux sociaux
Kimbanseke,-4.435324518689442,15.391054778518496,2023-01-28 19:00:00,vol,Faible,réseaux sociaux
Selembao,-4.368704603154966,15.285042829258531,2023-07-18 04:00:00,vol,Élevée,réseaux sociaux
Lemba,-4.405967720020995,15.329113071138405,2023-06-01 09:00:00,insécurité routière,Élevée,réseaux sociaux
Selembao,-4.374022709906734,15.304495137434735,2023-01-01 06:00:00,vol,Moyenne,réseaux sociaux
Selembao,-4.362587287639419,15.279418223870463,2023-12-28 21:00:00,vol,Moyenne,réseaux sociaux
Kimbanseke,-4.450688823376771,15.381636900384498,2023-07-19 19:00:00,vol,Faible,réseaux sociaux
Kimbanseke,-4.436972351354873,15.3972446364648,2023-06-30 20:00:00,agression,Faible,réseaux sociaux
Makala,-4.366715362136157,15.29873058412831,2023-11-04 14:00:00,vol,Faible,application Kimia-kin
Bumbu,-4.382336703974167,15.29159011247882,2023-05-28 05:00:00,agression,Faible,réseaux sociaux
Selembao,-4.377104561010543,15.297080291251024,2023-03-03 16:00:00,vol,Moyenne,ONG
Selembao,-4.372223835645211,15.275875905315704,2023-04-23 17:00:00,vol,Élevée,réseaux sociaux
Ngaba,-4.380803155232604,15.3218779410564,2023-01-10 13:00:00,vol,Moyenne,réseaux sociaux
Ngaba,-4.3632905439352765,15.30575053456768,2023-11-09 20:00:00,vol,Moyenne,ONG
Ngaba,-4.366085842343577,15.331227010392508,2023-07-02 18:00:00,agression,Moyenne,application Kimia-kin
Lingwala,-4.321229702853976,15.297245755838633,2023-08-06 17:00:00,vol,Faible,ONG
Bumbu,-4.354858424570634,15.300504281190555,2023-10-19 18:00:00,agression,Élevée,réseaux sociaux
Kimbanseke,-4.440706244879163,15.401200769709096,2023-10-06 12:00:00,vol,Faible,ONG
Kimbanseke,-4.43866205350586,15.395936735009656,2023-12-26 19:00:00,vol,Moyenne,réseaux sociaux
Bumbu,-4.368829915919994,15.286486208333605,2023-08-20 13:00:00,accident,Élevée,réseaux sociaux
Selembao,-4.360326243522995,15.286115867857463,2023-01-18 20:00:00,agression,Moyenne,réseaux sociaux
Matete,-4.380864181592645,15.371581086599054,2023-04-15 20:00:00,agression,Moyenne,ONG
Ngaba,-4.375449153991142,15.318533945876812,2023-02-02 17:00:00,vol,Moyenne,réseaux sociaux
Selembao,-4.369082244575478,15.278774427149681,2023-06-29 22:00:00,vol,Moyenne,réseaux sociaux
Masina,-4.370903865175959,15.386085981911853,2023-08-28 19:00:00,vol,Élevée,ONG
Selembao,-4.386686113319053,15.279647006626904,2023-08-09 21:00:00,accident,Faible,ONG
Selembao,-4.364361822547563,15.277209944322427,2023-03-15 17:00:00,insécurité routière,Élevée,application Kimia-kin
Ngaba,-4.367600166868705,15.32451425232532,2023-12-02 16:00:00,vol,Moyenne,ONG
Matete,-4.374009253567794,15.358875830569586,2023-02-04 19:00:00,vol,Faible,application Kimia-kin
Bumbu,-4.380447470734628,15.300729640838517,2023-09-22 18:00:00,vol,Moyenne,ONG
Bumbu,-4.374707888944703,15.297839673662564,2023-07-21 19:00:00,vol,Faible,réseaux sociaux
Kimbanseke,-4.450836010286948,15.387145650361337,2023-11-15 17:00:00,vol,Moyenne,réseaux sociaux
Matete,-4.39040984507468,15.351913194273173,2023-05-18 14:00:00,vol,Moyenne,réseaux sociaux
Ngaba,-4.3677202664787504,15.326621859659262,2023-10-22 21:00:00,vol,Élevée,application Kimia-kin
Kimbanseke,-4.462261030398497,15.399324071901919,2023-04-03 12:00:00,agression,Moyenne,application Kimia-kin
Ngaba,-4.388934403140078,15.314126118120107,2023-01-30 08:00:00,agression,Moyenne,réseaux sociaux
Ngaba,-4.370064180138003,15.330272182507361,2023-09-23 17:00:00,agression,Moyenne,réseaux sociaux
Kimbanseke,-4.453166330685174,15.406642543013593,2023-10-04 19:00:00,insécurité routière,Faible,réseaux sociaux
Kinshasa,-4.32736645895336,15.307205564452959,2023-09-17 15:00:00,insécurité routière,Faible,réseaux sociaux
Kalamu,-4.319720119848129,15.304503681886438,2023-08-30 19:00:00,violence sexuelle,Moyenne,réseaux sociaux
Kimbanseke,-4.440719008860295,15.398263760222335,2023-01-21 05:00:00,insécurité routière,Faible,réseaux sociaux
Selembao,-4.365908362907624,15.285253914048107,2023-03-06 12:00:00,insécurité routière,Faible,ONG
Bumbu,-4.376592429737799,15.299726737772518,2023-09-15 13:00:00,vol,Élevée,application Kimia-kin
Kimbanseke,-4.4387580107886455,15.393866866207313,2023-09-02 19:00:00,vol,Moyenne,ONG
Bumbu,-4.383283252364868,15.29121428477583,2023-08-31 17:00:00,accident,Élevée,réseaux sociaux
Ngaba,-4.380521126489753,15.315834295301666,2023-11-22 05:00:00,agression,Faible,réseaux sociaux
Matete,-4.394552857568738,15.354831122832298,2023-08-11 10:00:00,insécurité routière,Élevée,ONG
Ngaba,-4.379853251962358,15.322274391752517,2023-12-01 07:00:00,vol,Faible,réseaux sociaux
Kimbanseke,-4.43639926650168,15.404398135760822,2023-01-17 20:00:00,vol,Moyenne,ONG
Kimbanseke,-4.44958550018022,15.394506383612203,2023-12-18 22:00:00,vol,Élevée,réseaux sociaux
Kimbanseke,-4.443548346597363,15.389402858739228,2023-05-23 09:00:00,vandalisme,Moyenne,réseaux sociaux
Selembao,-4.380446513971024,15.27911068156488,2023-06-09 11:00:00,accident,Faible,réseaux sociaux
Kimbanseke,-4.4421759854220415,15.403126319900492,2023-04-06 11:00:00,vol,Faible,réseaux sociaux
Kintambo,-4.330580293453161,15.263867651145892,2023-10-18 10:00:00,vol,Élevée,réseaux sociaux
Kintambo,-4.339573727753334,15.278866151198587,2023-02-21 01:00:00,enlèvement,Élevée,application Kimia-kin
Ngaba,-4.375745294794783,15.321322670149682,2023-05-04 19:00:00,agression,Faible,application Kimia-kin
Matete,-4.389918020277642,15.359372709014773,2023-02-10 05:00:00,vol,Faible,réseaux sociaux
Kasa-Vubu,-4.335297282275212,15.296192000968427,2023-01-09 15:00:00,agression,Moyenne,application Kimia-kin
Gombe,-4.301222629242419,15.313605575563448,2023-03-24 21:00:00,accident,Moyenne,ONG
NSele,-4.419085674481894,15.49586397124043,2023-11-01 08:00:00,incendie,Élevée,ONG
Bumbu,-4.365118696410719,15.291160936991172,2023-11-08 19:00:00,vol,Faible,application Kimia-kin
Ngaliema,-4.3534353897521205,15.255126294884441,2023-12-18 17:00:00,enlèvement,Faible,application Kimia-kin
Matete,-4.395611296859066,15.349046741196933,2023-08-30 03:00:00,violence sexuelle,Moyenne,réseaux sociaux
Matete,-4.379331453779725,15.350295153147778,2023-11-06 20:00:00,agression,Moyenne,réseaux sociaux
Kimbanseke,-4.435089985099391,15.396299071451029,2023-06-05 22:00:00,vol,Moyenne,ONG
Bumbu,-4.37758493771636,15.282960612638275,2023-06-09 20:00:00,vol,Moyenne,application Kimia-kin
Kimbanseke,-4.442637579964776,15.382397876948746,2023-02-06 18:00:00,agression,Moyenne,ONG
Gombe,-4.304166160411729,15.300829467346011,2023-03-12 08:00:00,vol,Élevée,application Kimia-kin
Masina,-4.382426832614428,15.397198572540315,2023-06-30 18:00:00,insécurité routière,Moyenne,réseaux sociaux
Limete,-4.381365104918861,15.344220313376029,2023-03-10 17:00:00,vol,Faible,réseaux sociaux
Kimbanseke,-4.4513956559206,15.39289655894703,2023-12-25 08:00:00,vol,Moyenne,réseaux sociaux
Kimbanseke,-4.447904048346675,15.406404950122523,2023-06-29 07:00:00,vol,Élevée,réseaux sociaux
Lingwala,-4.309720540491233,15.291374619671632,2023-02-25 02:00:00,agression,Moyenne,ONG
Ngaba,-4.354940021381954,15.334609642032474,2023-07-11 21:00:00,vol,Faible,ONG
Ngaba,-4.374656135638551,15.30003057918467,2023-04-18 08:00:00,vol,Faible,application Kimia-kin
Ngaba,-4.376379738375215,15.30743268665477,2023-01-22 19:00:00,vol,Faible,réseaux sociaux
Matete,-4.387295930657773,15.356709492248568,2023-03-20 15:00:00,agression,Moyenne,réseaux sociaux
Selembao,-4.372279624373573,15.280321513395416,2023-03-08 19:00:00,violence sexuelle,Moyenne,ONG
Matete,-4.391263486875617,15.349635950582199,2023-09-13 07:00:00,incendie,Faible,réseaux sociaux
Ngaba,-4.384997918071256,15.326882628424535,2023-08-19 04:00:00,agression,Faible,réseaux sociaux
Bumbu,-4.372539622103184,15.304848156961238,2023-04-24 19:00:00,vol,Moyenne,ONG
Bumbu,-4.365390258639551,15.286963828699877,2023-10-29 15:00:00,violence sexuelle,Faible,réseaux sociaux
Kimbanseke,-4.428749894519201,15.396992398799075,2023-03-29 09:00:00,insécurité routière,Faible,réseaux sociaux
Ngaba,-4.377859485459979,15.326762976411425,2023-03-16 08:00:00,vol,Élevée,réseaux sociaux
Bumbu,-4.370903149511923,15.300648805899693,2023-08-31 14:00:00,vol,Moyenne,réseaux sociaux
Selembao,-4.355540872671331,15.278484655036545,2023-12-19 23:00:00,vol,Moyenne,application Kimia-kin
Kimbanseke,-4.436428893925716,15.38546205945794,2023-05-12 11:00:00,insécurité routière,Élevée,ONG
Kasa-Vubu,-4.345957137048005,15.290325249205136,2023-05-14 17:00:00,agression,Moyenne,réseaux sociaux
Kimbanseke,-4.433181885110773,15.393475698776703,2023-03-09 17:00:00,vol,Moyenne,réseaux sociaux
Masina,-4.386321259296855,15.391290866649129,2023-08-24 19:00:00,vol,Moyenne,réseaux sociaux
Selembao,-4.360105744603254,15.296922061541983,2023-01-30 19:00:00,vol,Moyenne,réseaux sociaux
Bumbu,-4.369792612826739,15.292895476368514,2023-08-09 19:00:00,agression,Moyenne,réseaux sociaux
Kimbanseke,-4.435710911526438,15.392769110642018,2023-04-10 19:00:00,agression,Moyenne,réseaux sociaux
Ngaba,-4.387910159517503,15.315397252091516,2023-01-03 07:00:00,vol,Élevée,réseaux sociaux
Kinshasa,-4.327621831345941,15.293806126943185,2023-09-09 09:00:00,vol,Moyenne,réseaux sociaux
Limete,-4.370482566945022,15.34666145266406,2023-12-30 11:00:00,vol,Moyenne,ONG
Gombe,-4.298201918985573,15.300602905382881,2023-10-06 16:00:00,agression,Moyenne,réseaux sociaux
Selembao,-4.3755711310295,15.296612024393877,2023-01-01 12:00:00,agression,Faible,réseaux sociaux
Ngaba,-4.384019984337945,15.31220623092299,2023-01-03 01:00:00,agression,Faible,ONG
Kimbanseke,-4.437617208923537,15.388623819591123,2023-05-13 20:00:00,agression,Moyenne,ONG
Ngaba,-4.3771972412012925,15.328280223498146,2023-04-22 18:00:00,vandalisme,Moyenne,ONG
Kimbanseke,-4.442590406625024,15.399542436838534,2023-11-17 23:00:00,agression,Faible,réseaux sociaux
Kimbanseke,-4.437213220940663,15.379254635249039,2023-12-10 20:00:00,agression,Moyenne,application Kimia-kin
Ndjili,-4.386589481755971,15.437907123621084,2023-09-02 19:00:00,vol,Élevée,réseaux sociaux
Ngaba,-4.380644795125725,15.327053466214906,2023-01-17 18:00:00,vandalisme,Moyenne,application Kimia-kin
Ngaba,-4.361926760457739,15.321686816006421,2023-08-11 09:00:00,vol,Faible,réseaux sociaux
Kimbanseke,-4.444791104643382,15.397510933884481,2023-08-25 19:00:00,insécurité routière,Moyenne,application Kimia-kin
Lemba,-4.411475693138063,15.328193641837252,2023-11-24 17:00:00,vol,Élevée,application Kimia-kin
NSele,-4.4085407339773885,15.498162210761,2023-10-30 22:00:00,violence sexuelle,Moyenne,réseaux sociaux
Matete,-4.3967724182339545,15.34876262191702,2023-12-16 10:00:00,vol,Faible,ONG
Kimbanseke,-4.443157096229708,15.39911899629722,2023-08-20 19:00:00,vol,Moyenne,application Kimia-kin
Kimbanseke,-4.451171185139104,15.391300635209372,2023-08-07 12:00:00,vol,Moyenne,réseaux sociaux
Matete,-4.391404427113495,15.356937248834234,2023-03-04 20:00:00,vol,Élevée,réseaux sociaux
Kimbanseke,-4.45039799837047,15.39733869755463,2023-01-06 18:00:00,violence sexuelle,Faible,ONG
Matete,-4.397639852401525,15.339399213931129,2023-09-29 08:00:00,agression,Faible,application Kimia-kin
Matete,-4.402049523802071,15.365471224712179,2023-10-13 05:00:00,violence sexuelle,Moyenne,ONG
Kimbanseke,-4.434169553225567,15.410852285642074,2023-02-02 01:00:00,insécurité routière,Moyenne,réseaux sociaux
Matete,-4.39746617900906,15.350009203327483,2023-05-09 18:00:00,accident,Faible,application Kimia-kin
Bumbu,-4.379532765067661,15.29384940381124,2023-08-20 06:00:00,insécurité routière,Élevée,application Kimia-kin
Kimbanseke,-4.438006806416704,15.40182502258166,2023-10-04 18:00:00,violence sexuelle,Moyenne,réseaux sociaux
Kimbanseke,-4.445639339324392,15.402741803692289,2023-10-21 08:00:00,vol,Moyenne,réseaux sociaux
Makala,-4.396770053013572,15.314365754965774,2023-07-18 19:00:00,insécurité routière,Moyenne,réseaux sociaux
Kimbanseke,-4.441430564240165,15.386895401423653,2023-10-29 20:00:00,vol,Moyenne,application Kimia-kin
Bumbu,-4.366277034166585,15.296043813554038,2023-10-29 12:00:00,vol,Élevée,application Kimia-kin
Bumbu,-4.3673927448756835,15.2892793653689,2023-06-11 19:00:00,insécurité routière,Moyenne,ONG
Kimbanseke,-4.4374573200412435,15.39792376680861,2023-02-18 19:00:00,vol,Faible,réseaux sociaux
Ngaba,-4.371614856442254,15.309668683752193,2023-10-02 19:00:00,insécurité routière,Moyenne,ONG
Kimbanseke,-4.43347393127384,15.39201279533706,2023-05-08 09:00:00,vandalisme,Faible,réseaux sociaux
Kimbanseke,-4.427716751035965,15.403436956261542,2023-09-15 03:00:00,enlèvement,Élevée,application Kimia-kin
Ngaba,-4.374929738529175,15.324675891756666,2023-07-29 01:00:00,vol,Faible,ONG
Lemba,-4.398908604977349,15.304295420848883,2023-07-10 22:00:00,agression,Faible,application Kimia-kin
Matete,-4.380793509094362,15.34270681515316,2023-07-24 20:00:00,insécurité routière,Moyenne,application Kimia-kin
